ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	TAG	FAMILY
451	hantganbangime-Toro_Tegu	ARMPIT	ìr kílá	ìr_kílá	i r + k i l a		human body part	Dogon
490	hantganbangime-Yanda_Dom	ARMPIT	kà gádà	kà_gádà	k a + g a d a		human body part	Dogon
529	hantganbangime-Yorno_So	ARMPIT	kí kárú	kí_kárú	k i + k a r u		human body part	Dogon
567	hantganbangime-Penange	ARMPIT	kàrà kàrà	kàrà_kàrà	k a r a + k a r a		human body part	Dogon
2	hantganbangime-Bankan_Tey	BACK	tùndú	tùndú	t u n d u		human body part	Dogon
41	hantganbangime-Ben_Tey	BACK	tùlù kɛ́lɛ̀	tùlù_kɛ́lɛ̀	t u l u + k ɛ l ɛ		human body part	Dogon
77	hantganbangime-Bunoge	BACK	pùmbù	pùmbù	p u m b u		human body part	Dogon
110	hantganbangime-Jamsay	BACK	gǔn	gǔn	g u n		human body part	Dogon
148	hantganbangime-Mombo	BACK	túndú	túndú	t u n d u		human body part	Dogon
186	hantganbangime-Najamba	BACK	bàndí-ŋgé	bàndí-ŋgé	b a n d i + ŋ g e		human body part	Dogon
225	hantganbangime-Nanga	BACK	tùndù bìrⁿɛ́	tùndù_bìrⁿɛ́	t u n d u + b i r̃ ɛ		human body part	Dogon
264	hantganbangime-Perge_Tegu	BACK	tùr kɛ́lɛ́	tùr_kɛ́lɛ́	t u r + k ɛ l ɛ		human body part	Dogon
302	hantganbangime-Tebul_Ure	BACK	kúndú-gó	kúndú-gó	k u n d u + g o		human body part	Dogon
340	hantganbangime-Tiranige_Diga	BACK	túnú	túnú	t u n u		human body part	Dogon
377	hantganbangime-Togo_Kan	BACK	dògò kɛ́nɛ́	dògò_kɛ́nɛ́	d o g o + k ɛ n ɛ		human body part	Dogon
413	hantganbangime-Tommo_So	BACK	ònnú	ònnú	o nː u		human body part	Dogon
452	hantganbangime-Toro_Tegu	BACK	tùŋɔ́	tùŋɔ́	t u ŋ ɔ		human body part	Dogon
491	hantganbangime-Yanda_Dom	BACK	tùnù	tùnù	t u n u		human body part	Dogon
530	hantganbangime-Yorno_So	BACK	ònɔ́	ònɔ́	o n ɔ		human body part	Dogon
568	hantganbangime-Penange	BACK	túndú	túndú	t u n d u		human body part	Dogon
627	northeuralex-fin	BACK	selkä	sɛlkæ	s ɛ l k æ		human body part	Uralic
696	northeuralex-krl	BACK	selkä	sɛlkæ	s ɛ l k æ		human body part	Uralic
759	northeuralex-olo	BACK	selgy	sɛlɡʏ	s ɛ l g ʏ		human body part	Uralic
830	northeuralex-vep	BACK	sel'g	sɛlʲɡ	s ɛ lʲ g		human body part	Uralic
893	northeuralex-ekk	BACK	selg	sʲelɡ̥	sʲ e l g̊		human body part	Uralic
955	northeuralex-liv	BACK	sǟlga	sæːlɡɑ	s æː l g ɑ		human body part	Uralic
1019	northeuralex-sma	BACK	rudtje	rʉt͡ʃːɛ	r ʉ tʃː ɛ		human body part	Uralic
1085	northeuralex-smj	BACK	hárddo	hardːu͡ɔ	h a r dː uɔ		human body part	Uralic
1086	northeuralex-smj	BACK	tjavelk	t͡ʃɑvɛlk	tʃ ɑ v ɛ l k		human body part	Uralic
1155	northeuralex-sme	BACK	sealgi	se̯ælɛki	s eæ l ɛ k i		human body part	Uralic
1216	northeuralex-smn	BACK	selgi	selɡi	s e l g i		human body part	Uralic
1217	northeuralex-smn	BACK	čielgi	t͡ʃielɡi	tʃ i e l g i		human body part	Uralic
1283	northeuralex-sms	BACK	seä´lǧǧ	sɛalʲɟɟ͡ʝʲɘ	s ɛa lʲ ɟ ɟʝʲ ɘ		human body part	Uralic
1348	northeuralex-sjd	BACK	се̄лльк	ɕeːʎːk	ɕ eː ʎː k		human body part	Uralic
1410	northeuralex-mrj	BACK	туп	tup	t u p		human body part	Uralic
1474	northeuralex-mhr	BACK	туп	tup	t u p		human body part	Uralic
1539	northeuralex-mdf	BACK	копорь	koporʲ	k o p o rʲ		human body part	Uralic
1606	northeuralex-myv	BACK	копорь	koporʲ	k o p o rʲ		human body part	Uralic
1669	northeuralex-udm	BACK	мыш	mɨʃ	m ɨ ʃ		human body part	Uralic
1731	northeuralex-koi	BACK	мышк	mɨʃk	m ɨ ʃ k		human body part	Uralic
1797	northeuralex-kpv	BACK	мыш	mɨʃ	m ɨ ʃ		human body part	Uralic
1861	northeuralex-hun	BACK	hát	haːt	h aː t		human body part	Uralic
1923	northeuralex-kca	BACK	шанш	ʃanʃ	ʃ a n ʃ		human body part	Uralic
1982	northeuralex-mns	BACK	сыс	sɪs	s ɪ s		human body part	Uralic
2043	northeuralex-sel	BACK	моӄал	moqal	m o q a l		human body part	Uralic
2104	northeuralex-yrk	BACK	маха	mɑxɑ	m ɑ x ɑ		human body part	Uralic
2164	northeuralex-enf	BACK	маха	maha	m a h a		human body part	Uralic
2219	northeuralex-nio	BACK	мәку	məku	m ə k u		human body part	Uralic
2284	northeuralex-ben	BACK	পৃষ্ঠ	priʃʈʰo	p r i ʃ ʈʰ o		human body part	Indo-European
2356	northeuralex-hin	BACK	पीठ	piːʈʰ	p iː ʈʰ		human body part	Indo-European
2443	northeuralex-pbu	BACK	شا	ʃa	ʃ a		human body part	Indo-European
2508	northeuralex-pes	BACK	پشت	poʃt	p o ʃ t		human body part	Indo-European
2576	northeuralex-kmr	BACK	pişt	pəʃt	p ə ʃ t		human body part	Indo-European
2638	northeuralex-oss	BACK	фӕсонтӕ	fəsontə	f ə s o n t ə		human body part	Indo-European
2703	northeuralex-hye	BACK	մեջք	mɛd͡ʒkʰ	m ɛ dʒ kʰ		human body part	Indo-European
2768	northeuralex-ell	BACK	ράχη	raçi	r a ç i		human body part	Indo-European
2836	northeuralex-sqi	BACK	kurriz	kʊriz	k ʊ r i z		human body part	Indo-European
2906	northeuralex-bul	BACK	гръб	ɡrɤp	g r ɤ p		human body part	Indo-European
2971	northeuralex-hrv	BACK	leđa	lɛ̌ːd͡ʑa	l ɛː dʑ a		human body part	Indo-European
2972	northeuralex-hrv	BACK	hrbat	xř̩bat	x r b a t		human body part	Indo-European
3037	northeuralex-slv	BACK	hrbèt	xrbɛ˦t	x r b ɛ ⁴ t		human body part	Indo-European
3100	northeuralex-slk	BACK	chrbát	xr̩baːt	x r̩ b aː t		human body part	Indo-European
3161	northeuralex-ces	BACK	záda	zaːda	z aː d a		human body part	Indo-European
3162	northeuralex-ces	BACK	hřbet	ɦr̝bɛt	ɦ r̝ b ɛ t		human body part	Indo-European
3225	northeuralex-pol	BACK	plecy	plɛt͡sɨ	p l ɛ ts ɨ		human body part	Indo-European
3226	northeuralex-pol	BACK	grzbiet	ɡʐbiɛt	g ʐ b i ɛ t		human body part	Indo-European
3288	northeuralex-ukr	BACK	спина	spɪnɑ	s p ɪ n ɑ		human body part	Indo-European
3348	northeuralex-bel	BACK	спіна	spina	s p i n a		human body part	Indo-European
3413	northeuralex-rus	BACK	спина	spʲinaˑ	s pʲ i n aˑ		human body part	Indo-European
3476	northeuralex-lit	BACK	nugara	nʊ̂ɡɐrɐ	n ʊ g ɐ r ɐ		human body part	Indo-European
3541	northeuralex-lav	BACK	mugura	muɡurɑ	m u g u r ɑ		human body part	Indo-European
3607	northeuralex-isl	BACK	hryggur	r̥ɪɡɡʏr̥	r̥ ɪ g g ʏ r̥		human body part	Indo-European
3669	northeuralex-nor	BACK	rygg	rʏɡ	r ʏ g		human body part	Indo-European
3732	northeuralex-swe	BACK	rygg	rʏɡː	r ʏ gː		human body part	Indo-European
3793	northeuralex-dan	BACK	ryg	ˈʀøɡˀ	ʀ ø gˀ		human body part	Indo-European
3852	northeuralex-deu	BACK	Rücken	ʁʏkən	ʁ ʏ k ə n		human body part	Indo-European
3912	northeuralex-nld	BACK	rug	rɵx	r ɵ x		human body part	Indo-European
3974	northeuralex-eng	BACK	back	bæk	b æ k		human body part	Indo-European
3975	northeuralex-eng	BACK	spine	spaɪn	s p a ɪ n		human body part	Indo-European
4037	northeuralex-gle	BACK	droim	d̪ˠɾˠɔmʲ	d̪ˠ ɾˠ ɔ mʲ		human body part	Indo-European
4103	northeuralex-cym	BACK	cefn	kɛvn	k ɛ v n		human body part	Indo-European
4163	northeuralex-bre	BACK	kein	kɛi̯n	k ɛi n		human body part	Indo-European
4222	northeuralex-lat	BACK	tergum	tɛrɡʷ̃	t ɛ r g̃ʷ		human body part	Indo-European
4285	northeuralex-fra	BACK	dos	do	d o		human body part	Indo-European
4349	northeuralex-cat	BACK	esquena	əskɛnə	ə s k ɛ n ə		human body part	Indo-European
4410	northeuralex-spa	BACK	espalda	espalda	e s p a l d a		human body part	Indo-European
4473	northeuralex-por	BACK	dorso	dorʃu	d o r ʃ u		human body part	Indo-European
4474	northeuralex-por	BACK	costas	ˈkɔʃtɐʃ	k ɔ ʃ t ɐ ʃ		human body part	Indo-European
4539	northeuralex-ita	BACK	dorso	dorzo	d o r z o		human body part	Indo-European
4540	northeuralex-ita	BACK	schiena	skjena	s k j e n a		human body part	Indo-European
4603	northeuralex-ron	BACK	dos	dos	d o s		human body part	Indo-European
4604	northeuralex-ron	BACK	spate	spate	s p a t e		human body part	Indo-European
4605	northeuralex-ron	BACK	spinare	spinare	s p i n a r e		human body part	Indo-European
4670	northeuralex-arb	BACK	ظهر	dˤɑhr	dˤ ɑ h r		human body part	Afro-Asiatic
4731	northeuralex-heb	BACK	גב	ɡav	g a v		human body part	Afro-Asiatic
4791	northeuralex-cmn	BACK	背	pêɪ̯	p e ɪ		human body part	Sino-Tibetan
3	hantganbangime-Bankan_Tey	BEARD	bɛ᷈yⁿ	bɛ᷈yⁿ	b ɛ j̃		human body part	Dogon
42	hantganbangime-Ben_Tey	BEARD	bɛ᷈yⁿ	bɛ᷈yⁿ	b ɛ j̃		human body part	Dogon
78	hantganbangime-Bunoge	BEARD	ʔɔ̀ndɔ́ kùlɛ̀	ʔɔ̀ndɔ́_kùlɛ̀	ʔ ɔ n d ɔ + k u l ɛ		human body part	Dogon
111	hantganbangime-Jamsay	BEARD	bɛ̀w kúrɔ́	bɛ̀w_kúrɔ́	b ɛ w + k u r ɔ		human body part	Dogon
149	hantganbangime-Mombo	BEARD	bé:ⁿ kùlɛ̀	bé:ⁿ_kùlɛ̀	b ẽː + k u l ɛ		human body part	Dogon
187	hantganbangime-Najamba	BEARD	bɛ̂:ŋgò	bɛ̂:ŋgò	b ɛː ŋ g o		human body part	Dogon
226	hantganbangime-Nanga	BEARD	bɛ̀ bɛ᷈:	bɛ̀_bɛ᷈:	b ɛ + b ɛː		human body part	Dogon
265	hantganbangime-Perge_Tegu	BEARD	bɛ̀ bɛ̌w	bɛ̀_bɛ̌w	b ɛ + b ɛ w		human body part	Dogon
303	hantganbangime-Tebul_Ure	BEARD	bèyà: kúlà	bèyà:_kúlà	b e j aː + k u l a		human body part	Dogon
341	hantganbangime-Tiranige_Diga	BEARD	yéná kùlè-ŋgé	yéná_kùlè-ŋgé	j e n a + k u l e + ŋ g e		human body part	Dogon
378	hantganbangime-Togo_Kan	BEARD	bɛ̌	bɛ̌	b ɛ		human body part	Dogon
414	hantganbangime-Tommo_So	BEARD	bɛ̀ɛ́	bɛ̀ɛ́	b ɛː		human body part	Dogon
453	hantganbangime-Toro_Tegu	BEARD	bɛ̌w	bɛ̌w	b ɛ w		human body part	Dogon
492	hantganbangime-Yanda_Dom	BEARD	bìyà kùlà	bìyà_kùlà	b i j a + k u l a		human body part	Dogon
531	hantganbangime-Yorno_So	BEARD	bɛ̌:	bɛ̌:	b ɛː		human body part	Dogon
569	hantganbangime-Penange	BEARD	dɔ́mjɔ́ kùlɛ̀	dɔ́mjɔ́_kùlɛ̀	d ɔ m dʒ ɔ + k u l ɛ		human body part	Dogon
620	northeuralex-fin	BEARD	parta	pɑrtɑ	p ɑ r t ɑ		human body part	Uralic
688	northeuralex-krl	BEARD	parta	pɑrtɑ	p ɑ r t ɑ		human body part	Uralic
751	northeuralex-olo	BEARD	pardu	pɑrdʊ	p ɑ r d ʊ		human body part	Uralic
823	northeuralex-vep	BEARD	bard	bɑrd	b ɑ r d		human body part	Uralic
886	northeuralex-ekk	BEARD	habe	hɑb̥e	h ɑ b̥ e		human body part	Uralic
946	northeuralex-liv	BEARD	a’bbõnd	ɑˀbːɨnd	ɑ ʔ bː ɨ n d		human body part	Uralic
1011	northeuralex-sma	BEARD	skaavtja	skɑːβt͡ʃa	s k ɑː β tʃ a		human body part	Uralic
1012	northeuralex-sma	BEARD	skaavtjoe	skɑːβt͡ʃuʌ	s k ɑː β tʃ u ʌ		human body part	Uralic
1076	northeuralex-smj	BEARD	skávttjá	skavtːja	s k a v tː j a		human body part	Uralic
1147	northeuralex-sme	BEARD	seamu	se̯æmʊ	s eæ m ʊ		human body part	Uralic
1209	northeuralex-smn	BEARD	siämu	si̯æmu	s iæ m u		human body part	Uralic
1276	northeuralex-sms	BEARD	seäm	sɛamɐ	s ɛa m ɐ		human body part	Uralic
1340	northeuralex-sjd	BEARD	ся̄м	ɕaːm	ɕ aː m		human body part	Uralic
1403	northeuralex-mrj	BEARD	пандаш	pɑndɑʃ	p ɑ n d ɑ ʃ		human body part	Uralic
1466	northeuralex-mhr	BEARD	понда́ш	pondɑˑʃ	p o n d ɑˑ ʃ		human body part	Uralic
1531	northeuralex-mdf	BEARD	сакал	sakal	s a k a l		human body part	Uralic
1598	northeuralex-myv	BEARD	сакал	sakal	s a k a l		human body part	Uralic
1661	northeuralex-udm	BEARD	туш	tuʃ	t u ʃ		human body part	Uralic
1724	northeuralex-koi	BEARD	тош	toʃ	t o ʃ		human body part	Uralic
1787	northeuralex-kpv	BEARD	тош	toʃ	t o ʃ		human body part	Uralic
1852	northeuralex-hun	BEARD	szakáll	sɒkaːlː	s ɒ k aː lː		human body part	Uralic
1916	northeuralex-kca	BEARD	туш	tuʃ	t u ʃ		human body part	Uralic
1975	northeuralex-mns	BEARD	тус	tus	t u s		human body part	Uralic
2036	northeuralex-sel	BEARD	унтый укы	untɨj_ukɨ	u n t ɨ j + u k ɨ		human body part	Uralic
2096	northeuralex-yrk	BEARD	муноцьʼ(н)	munoːt͡sʲʔ	m u n oː tsʲ ʔ		human body part	Uralic
2158	northeuralex-enf	BEARD	мунчи	munt͡ʃi	m u n tʃ i		human body part	Uralic
2212	northeuralex-nio	BEARD	мүндүˮся	myndyʔsʲɐ	m y n d y ʔ sʲ ɐ		human body part	Uralic
2277	northeuralex-ben	BEARD	শ্মশ্রু	ʃːɔsru	ʃː ɔ s r u		human body part	Indo-European
2346	northeuralex-hin	BEARD	दाढ़ी	daːɽʰiː	d aː ɽʰ iː		human body part	Indo-European
2436	northeuralex-pbu	BEARD	ږیره	ˈʐira	ʐ i r a		human body part	Indo-European
2499	northeuralex-pes	BEARD	ریش	ɾiʃ	ɾ i ʃ		human body part	Indo-European
2568	northeuralex-kmr	BEARD	rih	rəh	r ə h		human body part	Indo-European
2631	northeuralex-oss	BEARD	зачъе	zat͡ʃʼe	z a tʃʼ e		human body part	Indo-European
2695	northeuralex-hye	BEARD	մորուք	mɔɾukʰ	m ɔ ɾ u kʰ		human body part	Indo-European
2761	northeuralex-ell	BEARD	γένια	ʝenia	ʝ e n i a		human body part	Indo-European
2828	northeuralex-sqi	BEARD	mjekër	mjɛkəɾ	m j ɛ k ə ɾ		human body part	Indo-European
2898	northeuralex-bul	BEARD	брада	brada	b r a d a		human body part	Indo-European
2963	northeuralex-hrv	BEARD	brada	brǎːda	b r aː d a		human body part	Indo-European
3030	northeuralex-slv	BEARD	bráda	bra˨ːda	b r aː ² d a		human body part	Indo-European
3093	northeuralex-slk	BEARD	brada	brada	b r a d a		human body part	Indo-European
3154	northeuralex-ces	BEARD	vousy	voʊ̯sɪ	v oʊ s ɪ		human body part	Indo-European
3218	northeuralex-pol	BEARD	broda	bɾɔda	b ɾ ɔ d a		human body part	Indo-European
3281	northeuralex-ukr	BEARD	борода	bɔrɔdɑ	b ɔ r ɔ d ɑ		human body part	Indo-European
3341	northeuralex-bel	BEARD	барада	barada	b a r a d a		human body part	Indo-European
3406	northeuralex-rus	BEARD	борода	bərɐdaˑ	b ə r ɐ d aˑ		human body part	Indo-European
3469	northeuralex-lit	BEARD	barzda	bɐrzdɑ̂	b ɐ r z d ɑ		human body part	Indo-European
3533	northeuralex-lav	BEARD	bārda	bɑːrdɑ	b ɑː r d ɑ		human body part	Indo-European
3599	northeuralex-isl	BEARD	skegg	scɛɡk	s c ɛ g k		human body part	Indo-European
3662	northeuralex-nor	BEARD	skjegg	ʃɛɡ	ʃ ɛ g		human body part	Indo-European
3725	northeuralex-swe	BEARD	skägg	ɧɛɡː	ɧ ɛ gː		human body part	Indo-European
3786	northeuralex-dan	BEARD	skæg	sɡɛːˀɡ	s g ɛː ʔ g		human body part	Indo-European
3845	northeuralex-deu	BEARD	Bart	baɐ̯t	b aɐ t		human body part	Indo-European
3904	northeuralex-nld	BEARD	baard	baːrt	b aː r t		human body part	Indo-European
3967	northeuralex-eng	BEARD	beard	bɪəd	b ɪ ə d		human body part	Indo-European
4030	northeuralex-gle	BEARD	féasóg	fʲeːsˠoːɡ	fʲ eː sˠ oː g		human body part	Indo-European
4095	northeuralex-cym	BEARD	barf	barv	b a r v		human body part	Indo-European
4156	northeuralex-bre	BEARD	barv	baʀo	b a ʀ o		human body part	Indo-European
4215	northeuralex-lat	BEARD	barba	barba	b a r b a		human body part	Indo-European
4278	northeuralex-fra	BEARD	barbe	baʁb	b a ʁ b		human body part	Indo-European
4339	northeuralex-cat	BEARD	barba	baɾβə	b a ɾ β ə		human body part	Indo-European
4402	northeuralex-spa	BEARD	barba	baɾβa	b a ɾ β a		human body part	Indo-European
4464	northeuralex-por	BEARD	barba	ˈbarbɐ	b a r b ɐ		human body part	Indo-European
4531	northeuralex-ita	BEARD	barba	barba	b a r b a		human body part	Indo-European
4596	northeuralex-ron	BEARD	barbă	barbə	b a r b ə		human body part	Indo-European
4662	northeuralex-arb	BEARD	لحية	liħja	l i ħ j a		human body part	Afro-Asiatic
4724	northeuralex-heb	BEARD	זקן	zakan	z a k a n		human body part	Afro-Asiatic
4784	northeuralex-cmn	BEARD	胡子	xǔt͡sɯ	x u ts ɯ		human body part	Sino-Tibetan
4839	chenhmongmien-EasternLuobuohe	BEARD	qo⁰⁵ȵin²⁴	qo⁰⁵ȵin²⁴	q o ⁵ + ȵ i n ²⁴		human body part	Hmong-Mien
4882	chenhmongmien-WesternLuobuohe	BEARD	ʔə⁰²qen³¹ȵi³⁵	ʔə⁰²qen³¹ȵi³⁵	ʔ ə ² + q e n ³¹ + ȵ i ³⁵		human body part	Hmong-Mien
4925	chenhmongmien-Chuanqiandian	BEARD	fu³¹tsi⁵⁵	fu³¹tsi⁵⁵	f u ³¹ + ts i ⁵⁵		human body part	Hmong-Mien
4968	chenhmongmien-CentralGuizhouChuanqiandian	BEARD	sʰã¹³ȵã²²	sʰã¹³ȵã²²	sʰ ã ¹³ + ȵ ã ²²		human body part	Hmong-Mien
5011	chenhmongmien-SouthernGuizhouChuanqiandian	BEARD	ȵa³³	ȵa³³	ȵ a ³³		human body part	Hmong-Mien
5055	chenhmongmien-NortheastYunnanChuanqiandian	BEARD	tɬau⁵⁵ʔa³³ȵdʑɦau³⁵	tɬau⁵⁵ʔa³³ȵdʑɦau³⁵	tɬ au ⁵⁵ + ʔ a ³³ + ⁿdʑʱ au ³⁵		human body part	Hmong-Mien
5098	chenhmongmien-WesternXiangxi	BEARD	pa⁴⁴ȵi⁴²	pa⁴⁴ȵi⁴²	p a ⁴⁴ + ȵ i ⁴²		human body part	Hmong-Mien
5141	chenhmongmien-EasternXiangxi	BEARD	ȵi¹³	ȵi¹³	ȵ i ¹³		human body part	Hmong-Mien
5184	chenhmongmien-NorthernQiandong	BEARD	qa³³ɕʰaŋ⁴⁴njaŋ¹³	qa³³ɕʰaŋ⁴⁴njaŋ¹³	q a ³³ + ɕʰ a ŋ ⁴⁴ + nʲ a ŋ ¹³		human body part	Hmong-Mien
5227	chenhmongmien-EasternQiandong	BEARD	heu³⁵njan⁵³	heu³⁵njan⁵³	h eu ³⁵ + nʲ a n ⁵³		human body part	Hmong-Mien
5271	chenhmongmien-SouthernQiandong	BEARD	ȵan²²	ȵan²²	ȵ a n ²²		human body part	Hmong-Mien
5315	chenhmongmien-WesternQiandong	BEARD	teu³³ni²²	teu³³ni²²	t eu ³³ + n i ²²		human body part	Hmong-Mien
5358	chenhmongmien-WesternBaheng	BEARD	ȵi⁴⁴	ȵi⁴⁴	ȵ i ⁴⁴		human body part	Hmong-Mien
5402	chenhmongmien-EasternBaheng	BEARD	pi³⁵la⁵⁵	pi³⁵la⁵⁵	p i ³⁵ + l a ⁵⁵		human body part	Hmong-Mien
5445	chenhmongmien-Dongnu	BEARD	ȵəŋ²²	ȵəŋ²²	ȵ ə ŋ ²²		human body part	Hmong-Mien
5488	chenhmongmien-Nunu	BEARD	men²²	men²²	m e n ²²		human body part	Hmong-Mien
5532	chenhmongmien-Numao	BEARD	ȵtɕu⁵⁵tau⁵⁵kju³³	ȵtɕu⁵⁵tau⁵⁵kju³³	ⁿtɕ u ⁵⁵ + t au ⁵⁵ + k j u ³³		human body part	Hmong-Mien
5574	chenhmongmien-Bana	BEARD	ȵeŋ²²	ȵeŋ²²	ȵ e ŋ ²²		human body part	Hmong-Mien
5617	chenhmongmien-Younuo	BEARD	pja⁴⁴lɒ⁵⁴	pja⁴⁴lɒ⁵⁴	p j a ⁴⁴ + l ɒ ⁵⁴		human body part	Hmong-Mien
5661	chenhmongmien-She	BEARD	tjɔ³¹mɔ⁵³pi²²	tjɔ³¹mɔ⁵³pi²²	t j ɔ ³¹ + m ɔ ⁵³ + p i ²²		human body part	Hmong-Mien
5704	chenhmongmien-Jiongnai	BEARD	ŋji¹¹	ŋji¹¹	ŋ j i ¹¹		human body part	Hmong-Mien
5747	chenhmongmien-Mien	BEARD	sjaːm³³	sjaːm³³	s j aː m ³³		human body part	Hmong-Mien
5791	chenhmongmien-KimMun	BEARD	toːm¹¹	toːm¹¹	t oː m ¹¹		human body part	Hmong-Mien
5834	chenhmongmien-BiaoMin	BEARD	həu³¹tsaŋ³⁵	həu³¹tsaŋ³⁵	h əu ³¹ + ts a ŋ ³⁵		human body part	Hmong-Mien
5877	chenhmongmien-ZaoMin	BEARD	tsam⁴⁴	tsam⁴⁴	ts a m ⁴⁴		human body part	Hmong-Mien
5947	kraftchadic-Angas	BEARD	mpàp	mpàp	m p a p		human body part	Afro-Asiatic
5994	kraftchadic-Ankwe	BEARD	pəp	pəp	p ə p		human body part	Afro-Asiatic
6039	kraftchadic-Bacama	BEARD	šὲwò mɓwɔkùmtò	šὲwò mɓwɔkùmtò	ʃ ɛ w o + m ɓ w ɔ k u m t o		human body part	Afro-Asiatic
6083	kraftchadic-Bade	BEARD	mə̀rə́n	mə̀rə́n	m ə r ə n		human body part	Afro-Asiatic
6129	kraftchadic-Banana	BEARD	jibera	jibera	dʒ i b e r a		human body part	Afro-Asiatic
6176	kraftchadic-Bananamouseye	BEARD	njera	njera	n dʒ e r a		human body part	Afro-Asiatic
6223	kraftchadic-Boka	BEARD	xwasɩmiya	xwasɩmiya	x w a s ɪ m i j a		human body part	Afro-Asiatic
6267	kraftchadic-Bolewa	BEARD	sòwù buyò	sòwù buyò	s o w u + b u j o		human body part	Afro-Asiatic
6313	kraftchadic-Buli	BEARD	hùs	hùs	h u s		human body part	Afro-Asiatic
6360	kraftchadic-Bura	BEARD	šɩšɩ kumi	šɩšɩ kumi	ʃ ɪ ʃ ɪ + k u m i		human body part	Afro-Asiatic
6403	kraftchadic-Burma	BEARD	bupsì	bupsì	b u p s i		human body part	Afro-Asiatic
6449	kraftchadic-Cibak	BEARD	kumi si̵sìr kumi	kumi si̵sìr kumi	k u m i + s ɨ s i r + k u m i		human body part	Afro-Asiatic
6495	kraftchadic-Cip	BEARD	piyɛ̀p	piyɛ̀p	p i j ɛ p		human body part	Afro-Asiatic
6541	kraftchadic-Daba	BEARD	mə̀dùgzom	mə̀dùgzom	m ə d u g z o m		human body part	Afro-Asiatic
6587	kraftchadic-Dera	BEARD	boyòno	boyòno	b o j o n o		human body part	Afro-Asiatic
6634	kraftchadic-Dira	BEARD	tax bì	tax bì	t a x + b i		human body part	Afro-Asiatic
6680	kraftchadic-Dwot	BEARD	bəmzì	bəmzì	b ə m z i		human body part	Afro-Asiatic
6726	kraftchadic-Faligili	BEARD	gwùžam	gwùžam	g w u ʒ a m		human body part	Afro-Asiatic
6773	kraftchadic-Falijilbu	BEARD	ŋgwùžamî̵n	ŋgwùžamî̵n	ŋ g w u ʒ a m ɨ n		human body part	Afro-Asiatic
6819	kraftchadic-Falikiria	BEARD	ʔùɣwùmi	ʔùɣwùmi	ʔ u ɣ w u m i		human body part	Afro-Asiatic
6866	kraftchadic-Falimucella	BEARD	mbùžamu	mbùžamu	m b u ʒ a m u		human body part	Afro-Asiatic
6912	kraftchadic-Faliwagira	BEARD	mbùžàmùn	mbùžàmùn	m b u ʒ a m u n		human body part	Afro-Asiatic
6959	kraftchadic-Gaanda	BEARD	wasì̵mê	wasì̵mê	w a s ɨ m e		human body part	Afro-Asiatic
7008	kraftchadic-Gava	BEARD	gwùyà	gwùyà	g w u j a		human body part	Afro-Asiatic
7054	kraftchadic-Geji	BEARD	gemù	gemù	g e m u		human body part	Afro-Asiatic
7097	kraftchadic-Gera	BEARD	buyà	buyà	b u j a		human body part	Afro-Asiatic
7144	kraftchadic-Gude	BEARD	bužàmi̵n	bužàmi̵n	b u ʒ a m ɨ n		human body part	Afro-Asiatic
7191	kraftchadic-Gudu	BEARD	mə́běizɩ́m	mə́běizɩ́m	m ə b e i z ɪ m		human body part	Afro-Asiatic
7238	kraftchadic-Gabin	BEARD	wasɩ̀mê	wasɩ̀mê	w a s ɪ m e		human body part	Afro-Asiatic
7287	kraftchadic-Glvda	BEARD	gwɩyà	gwɩyà	g w ɪ j a		human body part	Afro-Asiatic
7334	kraftchadic-Hausa	BEARD	gēmù	gēmù	g e m u		human body part	Afro-Asiatic
7381	kraftchadic-Higibaza	BEARD	ɣùmì	ɣùmì	ɣ u m i		human body part	Afro-Asiatic
7429	kraftchadic-Higifutu	BEARD	ɣuɓì	ɣuɓì	ɣ u ɓ i		human body part	Afro-Asiatic
7471	kraftchadic-Higighye	BEARD	žɔmba	žɔmba	ʒ ɔ m b a		human body part	Afro-Asiatic
7519	kraftchadic-Higikamale	BEARD	ɣòmὲ	ɣòmὲ	ɣ o m ɛ		human body part	Afro-Asiatic
7566	kraftchadic-Higinkafa	BEARD	myæ̀	myæ̀	m j æ		human body part	Afro-Asiatic
7616	kraftchadic-Hildi	BEARD	vyùŋū	vyùŋū	v j u ŋ u		human body part	Afro-Asiatic
7664	kraftchadic-Hwona	BEARD	pàšɩmə̀	pàšɩmə̀	p a ʃ ɪ m ə		human body part	Afro-Asiatic
7708	kraftchadic-Karekare	BEARD	bə̀gwə̀jò	bə̀gwə̀jò	b ə g w ə dʒ o		human body part	Afro-Asiatic
7754	kraftchadic-Kilba	BEARD	šīšìtí̵ŋ	šīšìtí̵ŋ	ʃ i ʃ i t ɨ ŋ		human body part	Afro-Asiatic
7801	kraftchadic-Lamepeve	BEARD	sâ jim	sâ jim	s a + dʒ i m		human body part	Afro-Asiatic
7848	kraftchadic-Mandara	BEARD	ʔumà	ʔumà	ʔ u m a		human body part	Afro-Asiatic
7896	kraftchadic-Margi	BEARD	ŋwi	ŋwi	ŋ w i		human body part	Afro-Asiatic
7945	kraftchadic-Massa	BEARD	jεwεra jεwεta	jεwεra jεwεta	dʒ ɛ w ɛ r a + dʒ ɛ w ɛ t a		human body part	Afro-Asiatic
